representative_index	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error	result_source
635	1112132324234344	1122312143432434	7959	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.354		All_Pairings_0727.tsv
635	1112132324234344	1122313122443434	8115	fallback_evaluated_by_x_component_coloring	0	no		3	7	13.122		All_Pairings_0727.tsv
635	1112132324234344	1122313142432434	8156	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.395		All_Pairings_0727.tsv
635	1112132324234344	1122313231442434	8206	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.060		All_Pairings_0727.tsv
635	1112132324234344	1122313241432434	8232	fallback_evaluated_by_x_component_coloring	0	no		3	7	10.616		All_Pairings_0727.tsv
635	1112132324234344	1122314132432434	8358	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.170		All_Pairings_0727.tsv
635	1112132324234344	1122314231432434	8400	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.260		All_Pairings_0727.tsv
635	1112132324234344	1122331122443434	8499	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.803		All_Pairings_0727.tsv
635	1112132324234344	1122331142432434	8540	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.220		All_Pairings_0727.tsv
635	1112132324234344	1122334121432434	8742	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.019		All_Pairings_0727.tsv
635	1112132324234344	1211213233442434	12590	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.371		All_Pairings_0727.tsv
635	1112132324234344	1211213243432434	12627	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.194		All_Pairings_0727.tsv
635	1112132324234344	1211312232443434	13817	fallback_evaluated_by_x_component_coloring	0	no		3	6	10.366		All_Pairings_0727.tsv
635	1112132324234344	1211312233442434	13826	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.884		All_Pairings_0727.tsv
635	1112132324234344	1211312242333444	13844	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	17	23.091		All_Pairings_0727.tsv
635	1112132324234344	1231212133442434	21980	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.601		All_Pairings_0727.tsv
635	1112132324234344	1231212143432434	22017	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	5.454		All_Pairings_0727.tsv
635	1112132324234344	1231213122443434	22173	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.838		All_Pairings_0727.tsv
635	1112132324234344	1231213142432434	22214	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.180		All_Pairings_0727.tsv
635	1112132324234344	1231213231442434	22264	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.188		All_Pairings_0727.tsv
635	1112132324234344	1231213241432434	22290	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.535		All_Pairings_0727.tsv
635	1112132324234344	1231214132432434	22416	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.386		All_Pairings_0727.tsv
635	1112132324234344	1231214231432434	22458	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.495		All_Pairings_0727.tsv
635	1112132324234344	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.842		All_Pairings_0727.tsv
635	1112132324234344	1231412132432434	23178	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.161		All_Pairings_0727.tsv
635	1112132324234344	1231412231432434	23220	fallback_evaluated_by_x_component_coloring	-1	no		1	5	1.553		All_Pairings_0727.tsv
635	1112132324234344	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.970		All_Pairings_0727.tsv
635	1112132324234344	1231423121432434	23514	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.319		All_Pairings_0727.tsv
636	1112132324234434	1122313122443344	8114	fallback_evaluated_by_x_component_coloring	0	no		3	8	17.372		All_Pairings_0727.tsv
636	1112132324234434	1122313142432344	8155	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.314		All_Pairings_0727.tsv
636	1112132324234434	1122313241432344	8231	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.654		All_Pairings_0727.tsv
636	1112132324234434	1122314132432344	8357	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.070		All_Pairings_0727.tsv
636	1112132324234434	1122331122443344	8498	fallback_evaluated_by_x_component_coloring	0	no		1	8	9.504		All_Pairings_0727.tsv
636	1112132324234434	1122331142432344	8539	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.524		All_Pairings_0727.tsv
636	1112132324234434	1122334121432344	8741	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.157		All_Pairings_0727.tsv
636	1112132324234434	1211213342432344	12677	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.241		All_Pairings_0727.tsv
636	1112132324234434	1211312242333444	13844	fallback_evaluated_by_x_component_coloring	-1	yes	WARNING: 3-strand relation used	3	14	11.843		All_Pairings_0727.tsv
636	1112132324234434	1211312243432344	13862	fallback_evaluated_by_x_component_coloring	0	no		1	6	5.297		All_Pairings_0727.tsv
636	1112132324234434	1211314232432344	13997	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.121		All_Pairings_0727.tsv
636	1112132324234434	1231212142333444	21998	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.259		All_Pairings_0727.tsv
636	1112132324234434	1231212143432344	22016	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.058		All_Pairings_0727.tsv
636	1112132324234434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.640		All_Pairings_0727.tsv
636	1112132324234434	1231213241432344	22289	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.444		All_Pairings_0727.tsv
636	1112132324234434	1231214122333444	22381	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.220		All_Pairings_0727.tsv
636	1112132324234434	1231214132432344	22415	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.411		All_Pairings_0727.tsv
636	1112132324234434	1231214231432344	22457	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.114		All_Pairings_0727.tsv
636	1112132324234434	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.577		All_Pairings_0727.tsv
636	1112132324234434	1231412132432344	23177	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.126		All_Pairings_0727.tsv
636	1112132324234434	1231412231432344	23219	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.181		All_Pairings_0727.tsv
636	1112132324234434	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.169		All_Pairings_0727.tsv
636	1112132324234434	1231423121432344	23513	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.504		All_Pairings_0727.tsv
638	1112132324243434	1122313122443344	8114	fallback_evaluated_by_x_component_coloring	0	no		4	8	27.405		All_Pairings_0727.tsv
638	1112132324243434	1122313142423344	8153	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	8.499		All_Pairings_0727.tsv
638	1112132324243434	1122313241423344	8229	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.570		All_Pairings_0727.tsv
638	1112132324243434	1122314132423344	8355	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	10	1.818		All_Pairings_0727.tsv
638	1112132324243434	1122314341223344	8477	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.279		All_Pairings_0727.tsv
638	1112132324243434	1122331122443344	8498	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.906		All_Pairings_0727.tsv
638	1112132324243434	1122331142423344	8537	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.042		All_Pairings_0727.tsv
638	1112132324243434	1122334121423344	8739	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.355		All_Pairings_0727.tsv
638	1112132324243434	1122334141223344	8763	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.033		All_Pairings_0727.tsv
638	1112132324243434	1122334411223344	8777	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.204		All_Pairings_0727.tsv
638	1112132324243434	1211213342423344	12675	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	12	0.936		All_Pairings_0727.tsv
638	1112132324243434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.545		All_Pairings_0727.tsv
638	1112132324243434	1211312232443344	13816	fallback_evaluated_by_x_component_coloring	0	no		3	7	14.006		All_Pairings_0727.tsv
638	1112132324243434	1211312242334344	13845	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	17	16.431		All_Pairings_0727.tsv
638	1112132324243434	1211312243423344	13860	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	10	1.913		All_Pairings_0727.tsv
638	1112132324243434	1211314232423344	13995	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.083		All_Pairings_0727.tsv
638	1112132324243434	1231212132443344	21970	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.210		All_Pairings_0727.tsv
638	1112132324243434	1231212142334344	21999	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.414		All_Pairings_0727.tsv
638	1112132324243434	1231212143423344	22014	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.058		All_Pairings_0727.tsv
638	1112132324243434	1231213122443344	22172	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.348		All_Pairings_0727.tsv
638	1112132324243434	1231213142423344	22211	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.284		All_Pairings_0727.tsv
638	1112132324243434	1231213241423344	22287	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.677		All_Pairings_0727.tsv
638	1112132324243434	1231214122334344	22382	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.412		All_Pairings_0727.tsv
638	1112132324243434	1231214132324344	22408	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.327		All_Pairings_0727.tsv
638	1112132324243434	1231214132423344	22413	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	14	10.940		All_Pairings_0727.tsv
638	1112132324243434	1231214231324344	22450	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.405		All_Pairings_0727.tsv
638	1112132324243434	1231214231423344	22455	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.146		All_Pairings_0727.tsv
638	1112132324243434	1231214341223344	22535	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.078		All_Pairings_0727.tsv
638	1112132324243434	1231412122334344	23144	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.752		All_Pairings_0727.tsv
638	1112132324243434	1231412132324344	23170	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.169		All_Pairings_0727.tsv
638	1112132324243434	1231412132423344	23175	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.064		All_Pairings_0727.tsv
638	1112132324243434	1231412231324344	23212	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.490		All_Pairings_0727.tsv
638	1112132324243434	1231412231423344	23217	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.220		All_Pairings_0727.tsv
638	1112132324243434	1231421122334344	23312	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.215		All_Pairings_0727.tsv
638	1112132324243434	1231421132324344	23338	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.644		All_Pairings_0727.tsv
638	1112132324243434	1231423121324344	23506	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.040		All_Pairings_0727.tsv
638	1112132324243434	1231423121423344	23511	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.681		All_Pairings_0727.tsv
638	1112132324243434	1231423141223344	23535	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.282		All_Pairings_0727.tsv
639	1112132324323444	1121223133244434	4257	fallback_evaluated_by_x_component_coloring	0	no		10	8	115.520		All_Pairings_0727.tsv
639	1112132324323444	1121223331244434	4339	fallback_evaluated_by_x_component_coloring	0	no		4	6	14.975		All_Pairings_0727.tsv
639	1112132324323444	1121223331444234	4345	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.136		All_Pairings_0727.tsv
639	1112132324323444	1121223343144234	4377	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.679		All_Pairings_0727.tsv
639	1112132324323444	1121323231244434	5903	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.536		All_Pairings_0727.tsv
639	1112132324323444	1121323241344234	5930	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.440		All_Pairings_0727.tsv
639	1112132324323444	1121324233144234	6109	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.248		All_Pairings_0727.tsv
639	1112132324323444	1121324321344234	6154	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.701		All_Pairings_0727.tsv
639	1112132324323444	1122313122344434	8110	fallback_evaluated_by_x_component_coloring	0	no		3	5	8.211		All_Pairings_0727.tsv
639	1112132324323444	1122313231244434	8201	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.947		All_Pairings_0727.tsv
639	1112132324323444	1122313241344234	8228	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	8.457		All_Pairings_0727.tsv
639	1112132324323444	1122313243144234	8239	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.979		All_Pairings_0727.tsv
639	1112132324323444	1122314233144234	8407	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.143		All_Pairings_0727.tsv
639	1112132324323444	1122331122344434	8494	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.126		All_Pairings_0727.tsv
639	1112132324323444	1122331142344234	8536	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.609		All_Pairings_0727.tsv
639	1112132324323444	1122334121344234	8738	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.181		All_Pairings_0727.tsv
639	1112132324323444	1211312242343344	13847	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	7	18	23.046		All_Pairings_0727.tsv
639	1112132324323444	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	9	3.874		All_Pairings_0727.tsv
639	1112132324323444	1211314232243344	13987	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.914		All_Pairings_0727.tsv
639	1112132324323444	1231213142344234	22210	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.025		All_Pairings_0727.tsv
639	1112132324323444	1231213241344234	22286	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	6	0.020		All_Pairings_0727.tsv
639	1112132324323444	1231213243144234	22297	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.131		All_Pairings_0727.tsv
639	1112132324323444	1231214132344234	22412	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	5	0.024		All_Pairings_0727.tsv
639	1112132324323444	1231214231344234	22454	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	5	0.031		All_Pairings_0727.tsv
639	1112132324323444	1231214233144234	22465	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.303		All_Pairings_0727.tsv
639	1112132324323444	1231412122343344	23146	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.979		All_Pairings_0727.tsv
639	1112132324323444	1231412132344234	23174	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.005		All_Pairings_0727.tsv
639	1112132324323444	1231412231344234	23216	fallback_evaluated_by_x_component_coloring	1	no		2	3	0.370		All_Pairings_0727.tsv
639	1112132324323444	1231412233144234	23227	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.343		All_Pairings_0727.tsv
639	1112132324323444	1231421122343344	23314	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.034		All_Pairings_0727.tsv
639	1112132324323444	1231423121344234	23510	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.028		All_Pairings_0727.tsv
641	1112132324324434	1122313241243344	8221	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.738		All_Pairings_0727.tsv
641	1112132324324434	1122314341232344	8479	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.148		All_Pairings_0727.tsv
641	1112132324324434	1122334121243344	8731	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.195		All_Pairings_0727.tsv
641	1112132324324434	1122334141232344	8765	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.731		All_Pairings_0727.tsv
641	1112132324324434	1122334411232344	8779	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.031		All_Pairings_0727.tsv
641	1112132324324434	1211213342432344	12677	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	1.144		All_Pairings_0727.tsv
641	1112132324324434	1211213344232344	12682	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.257		All_Pairings_0727.tsv
641	1112132324324434	1211312242333444	13844	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	7	25	60.124		All_Pairings_0727.tsv
641	1112132324324434	1211312242343344	13847	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	16	9.987		All_Pairings_0727.tsv
641	1112132324324434	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	3.621		All_Pairings_0727.tsv
