w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
93	1111223223443434	1231121342243344	20911	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.800	
87	1111223223344344	1123211344223434	10353	fallback_evaluated_by_x_component_coloring	1	no		4	7	30.209	
92	1111223223443344	1213211344223434	18933	fallback_evaluated_by_x_component_coloring	0	no		5	5	16.973	
97	1111223224343344	1123211342432434	10350	fallback_evaluated_by_x_component_coloring	0	no		3	6	13.092	
107	1111223232443434	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.177	
157	1111223322344344	1213211243323444	18870	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.569	
158	1111223322344434	1231121243323444	20862	fallback_evaluated_by_x_component_coloring	0	no		2	8	11.273	
111	1111223233244434	1123211324432344	10333	fallback_evaluated_by_x_component_coloring	0	no		4	9	50.064	
176	1111223324234434	1213122341432344	18139	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.869	
174	1111223324233444	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	0	no		4	9	48.514	
259	1111232223434434	1213112243243344	17680	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.837	
261	1111232223443434	1213213244123344	19332	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.194	
273	1111232232434434	1231112324432344	20695	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.491	
282	1111232233424434	1231112324432344	20695	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.501	
297	1111232234423344	1213112432432434	17784	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.097	
275	1111232232443434	1213112224334344	17633	fallback_evaluated_by_x_component_coloring	0	no		6	7	36.103	
289	1111232234243344	1122113432432434	6648	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.055	
305	1111232242343344	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		2	7	11.284	
325	1111232322344344	1213213244312434	19338	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.834	
333	1111232323243444	1123212133444234	10431	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.855	
493	1112122332344344	1122331124423434	8522	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.393	
329	1111232322434434	1213214132243344	19435	fallback_evaluated_by_x_component_coloring	0	no		5	11	85.029	
735	1112132232434434	1231421213233444	23358	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.171	
771	1112132243234434	1231213412432344	22324	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.295	
791	1112132322434434	1231412132243344	23167	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.957	
954	1112212332343444	1121232134434234	4663	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.806	
47	1111222333444234	1231124323123444	21538	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.093	
69	1111222343233444	1211123323424434	12182	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.639	
93	1111223223443434	1213121243243344	17890	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.285	
96	1111223224334434	1123211342432344	10349	fallback_evaluated_by_x_component_coloring	0	no		2	7	6.467	
87	1111223223344344	1231121243323444	20862	fallback_evaluated_by_x_component_coloring	1	no		4	7	30.521	
92	1111223223443344	1123211344223434	10353	fallback_evaluated_by_x_component_coloring	1	no		3	8	23.116	
157	1111223322344344	1123122314432434	9524	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.282	
158	1111223322344434	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.189	
176	1111223324234434	1234121132432344	23807	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.206	
177	1111223324243344	1123211342432434	10350	fallback_evaluated_by_x_component_coloring	0	no		3	6	12.893	
261	1111232223443434	1213214342123344	19570	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.094	
259	1111232223434434	1213114232243344	17815	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.915	
275	1111232232443434	1213114223234344	17797	fallback_evaluated_by_x_component_coloring	0	no		2	7	6.719	
273	1111232232434434	1212113324432344	15169	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.999	
281	1111232233424344	1123213442132434	10825	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.155	
289	1111232234243344	1231112422334434	20721	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.998	
297	1111232234423344	1213212431432434	19174	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.981	
325	1111232322344344	1234112123323444	23615	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.036	
329	1111232322434434	1212113344232344	15190	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.210	
469	1112122233434434	1231211324432344	21883	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.474	
735	1112132232434434	1231421312233444	23409	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.846	
791	1112132322434434	1231423142132344	23542	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.032	
853	1112132423324434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.428	
975	1112212334243344	1211233231442434	13510	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.575	
32	1111222332344434	1213214123323444	19421	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.032	
44	1111222333424434	1231112234432344	20639	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.248	
45	1111222333442344	1231114232234434	20784	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.725	
66	1111222342334434	1231124323142344	21541	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.530	
69	1111222343233444	1211123323444234	12185	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.502	
70	1111222343234344	1213123213442434	18290	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.748	
75	1111222343324344	1211123323244434	12179	fallback_evaluated_by_x_component_coloring	0	no		4	6	11.023	
92	1111223223443344	1231121243323444	20862	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.186	
93	1111223223443434	1213121342243344	17941	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.434	
105	1111223232434434	1231121324432344	20905	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.573	
96	1111223224334434	1123211344232344	10354	fallback_evaluated_by_x_component_coloring	0	no		4	7	28.376	
157	1111223322344344	1213211324423434	18912	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.767	
158	1111223322344434	1213122314432344	18103	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.886	
167	1111223323244434	1123211342432344	10349	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.863	
176	1111223324234434	1234121231432344	23849	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.013	
190	1111223342233444	1123122313444234	9509	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.296	
185	1111223324423344	1123211342432434	10350	fallback_evaluated_by_x_component_coloring	0	no		4	8	23.708	
206	1111223344223344	1112233213442434	1934	fallback_evaluated_by_x_component_coloring	0	no		4	5	6.559	
180	1111223324324344	1123211344232434	10355	fallback_evaluated_by_x_component_coloring	0	no		4	7	31.890	
259	1111232223434434	1213214233142344	19493	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.147	
261	1111232223443434	1213112243243344	17680	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	10	1.797	
273	1111232232434434	1123214312243344	10932	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.355	
272	1111232232434344	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.196	
275	1111232232443434	1213214324123344	19556	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.154	
297	1111232234423344	1123212431432434	10594	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.957	
289	1111232234243344	1231112432423434	20752	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.923	
325	1111232322344344	1213214123324434	19423	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.701	
329	1111232322434434	1213214324132344	19558	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.680	
442	1111234232233444	1123211323444234	10319	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.427	
735	1112132232434434	1231423112233444	23479	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.033	
791	1112132322434434	1231214342132344	22542	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	6	0.028	
772	1112132243243344	1231211423323444	21917	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.081	
12	1111222234334434	1213112432233444	17770	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.426	
72	1111222343243344	1231124321323444	21527	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.546	
74	1111222343323444	1231124323144234	21543	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.846	
75	1111222343324344	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		3	8	22.802	
59	1111222334423344	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		8	6	46.490	
93	1111223223443434	1213122344123344	18152	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.812	
92	1111223223443344	1231121243233444	20857	fallback_evaluated_by_x_component_coloring	0	no		3	5	4.971	
109	1111223233243444	1123211323444234	10319	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.207	
157	1111223322344344	1123122134432434	9468	fallback_evaluated_by_x_component_coloring	0	no		5	6	25.604	
158	1111223322344434	1213122134432344	18047	fallback_evaluated_by_x_component_coloring	0	no		7	6	32.954	
166	1111223323244344	1123211342432434	10350	fallback_evaluated_by_x_component_coloring	0	no		3	6	12.997	
167	1111223323244434	1231121243323444	20862	fallback_evaluated_by_x_component_coloring	1	no		3	6	13.513	
259	1111232223434434	1234112233142344	23687	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.051	
261	1111232223443434	1213114232243344	17815	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.935	
273	1111232232434434	1123214314232344	10947	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.921	
275	1111232232443434	1213214323124344	19547	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.160	
278	1111232233244344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		3	7	11.027	
277	1111232233243444	1123211324434234	10335	fallback_evaluated_by_x_component_coloring	0	no		3	6	12.038	
289	1111232234243344	1122112333442434	6448	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.300	
297	1111232234423344	1123213421432434	10796	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.577	
325	1111232322344344	1213214134223434	19449	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	10	6.817	
329	1111232322434434	1213212143342344	19041	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	11.015	
384	1111232423233444	1123213142434234	10665	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.373	
517	1112122334324434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.665	
735	1112132232434434	1211312423342344	13934	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.419	
791	1112132322434434	1231214134232344	22420	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	10	1.209	
22	1111222323443344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		2	7	17.571	
35	1111222332434434	1123213144232344	10668	fallback_evaluated_by_x_component_coloring	0	no		3	6	15.386	
61	1111222334432344	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		4	6	10.169	
87	1111223223344344	1231121432323444	20955	fallback_evaluated_by_x_component_coloring	1	no		3	6	15.156	
92	1111223223443344	1231121432234434	20952	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.677	
93	1111223223443434	1213121243234344	17888	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	10	6.253	
98	1111223224343434	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.323	
158	1111223322344434	1213211234432344	18857	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.663	
88	1111223223344434	1213211243323444	18870	fallback_evaluated_by_x_component_coloring	0	no		4	9	58.605	
165	1111223323243444	1123122133444234	9453	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.755	
157	1111223322344344	1123211324423434	10332	fallback_evaluated_by_x_component_coloring	0	no		5	5	29.594	
259	1111232223434434	1234112342132344	23766	fallback_evaluated_by_x_component_coloring	1	no		1	1	0.008	
261	1111232223443434	1213112342243344	17731	fallback_evaluated_by_x_component_coloring	0	no		2	4	5.411	
257	1111232223433444	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.721	
275	1111232232443434	1213112324423344	17723	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	8	0.073	
273	1111232232434434	1123214324132344	10978	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.169	
278	1111232233244344	1213211423323444	18947	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.700	
286	1111232234233444	1123213441223344	10817	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.433	
297	1111232234423344	1234112321432434	23738	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.220	
289	1111232234243344	1231112432432434	20754	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.378	
304	1111232242334434	1123213414232344	10779	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.630	
318	1111232243423344	1123213414232434	10780	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.693	
325	1111232322344344	1123214134223434	10869	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.866	
329	1111232322434434	1213112243342344	17685	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.840	
390	1111232423324344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.593	
481	1112122323433444	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.232	
493	1112122332344344	1231214123323444	22391	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.457	
735	1112132232434434	1211312434232344	13960	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.144	
791	1112132322434434	1231423124132344	23528	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.062	
25	1111222324334344	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		8	6	63.607	
44	1111222333424434	1123213144232344	10668	fallback_evaluated_by_x_component_coloring	0	no		3	6	16.256	
50	1111222334234434	1123231142432344	11047	fallback_evaluated_by_x_component_coloring	0	no		4	5	6.829	
73	1111222343243434	1231124312324344	21507	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.506	
92	1111223223443344	1213121432234434	17982	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.457	
93	1111223223443434	1231122344123344	21122	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.025	
157	1111223322344344	1123211234432434	10278	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.245	
88	1111223223344434	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	1	no		4	9	48.814	
165	1111223323243444	1123211233444234	10263	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.840	
158	1111223322344434	1231121324432344	20905	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.490	
261	1111232223443434	1213214233124344	19491	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.265	
273	1111232232434434	1213112324432344	17725	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.615	
275	1111232232443434	1213214213234344	19459	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.353	
257	1111232223433444	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	0	no		2	9	18.187	
278	1111232233244344	1213112432323444	17775	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.539	
282	1111232233424434	1231112423342344	20732	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.388	
297	1111232234423344	1213112432342434	17779	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.826	
289	1111232234243344	1231112322443434	20671	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.980	
325	1111232322344344	1123214123324434	10843	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.307	
329	1111232322434434	1213214134232344	19450	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	7.508	
